gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract
1,1,0,0,1,1,0,28,50.23124659100566,1.0
1,1,0,1,1,1,0,28,12.815002652885212,1.0
1,1,1,1,1,12,1,26,199.50123601642966,12.0
0,0,1,0,1,6,0,32,372.19697361610224,4.0
0,1,0,0,1,1,0,33,339.39610325583686,1.0
0,1,0,0,1,1,0,27,20.950112835322358,1.0
0,1,1,0,1,12,0,29,69.40725016502259,10.0
0,1,1,1,1,1,0,27,106.46947543075943,1.0
1,1,0,0,1,1,1,27,115.6596518435546,1.0
1,1,0,0,0,1,1,32,11.533209503348804,1.0
0,1,0,0,1,1,0,27,79.58589030535262,1.0
1,1,0,0,1,1,1,30,46.50796860327898,1.0
0,1,1,1,1,12,1,32,321.0391665322337,12.0
1,1,1,1,1,1,1,25,224.78657481389342,1.0
0,0,0,0,1,1,0,33,182.96051423116643,1.0
0,1,1,0,1,6,1,27,211.2575494668856,6.0
0,1,1,0,1,1,0,34,133.27351774221847,1.0
1,1,0,0,1,6,1,36,198.18937702749903,5.0
0,1,0,0,1,1,0,31,192.32386288876413,1.0
0,1,1,1,1,1,1,30,179.3404988837607,1.0
0,1,1,0,1,12,1,28,0.9932401239909652,12.0
0,1,0,0,1,12,1,28,258.2415155487877,11.0
1,1,1,1,1,12,1,30,181.0028959878132,12.0
1,1,1,1,1,6,1,33,60.30236761650484,6.0
1,1,0,1,1,1,1,26,210.4587478358126,1.0
1,0,0,0,1,1,1,27,140.8167179017984,1.0
0,1,1,1,1,12,1,26,96.17802383494914,12.0
1,0,0,0,1,1,0,25,120.89646493389186,1.0
1,1,1,0,1,1,0,33,296.04087220523564,1.0
0,1,0,0,1,1,0,27,69.23184480197112,1.0
1,1,0,0,1,1,0,31,152.79447566083138,1.0
1,1,0,0,1,12,0,34,67.57984992052961,12.0
0,1,1,0,1,1,0,27,148.95699151605342,1.0
1,1,1,0,1,12,0,30,248.18591051225587,12.0
0,1,1,1,1,12,1,30,377.09382767829493,6.0
1,1,0,0,1,1,1,21,42.72150190839385,1.0
1,1,0,0,1,6,1,33,156.47625016851896,6.0
0,1,1,1,1,1,0,31,35.14518806279321,1.0
1,1,1,0,0,12,1,28,188.4038652705076,11.0
0,0,0,0,1,1,0,29,59.20225945287297,1.0
0,0,1,0,1,12,0,25,213.6840244097123,12.0
0,1,0,0,1,1,0,34,124.72820415611332,1.0
1,1,1,1,1,6,1,28,118.55952183035204,6.0
0,1,0,1,1,1,0,24,84.03725036498153,1.0
1,1,1,0,1,6,0,32,217.37716862983777,6.0
1,1,1,1,1,6,0,28,3.7009482570771297,6.0
0,1,0,0,1,1,0,30,89.54119747824184,1.0
0,1,1,0,1,1,0,26,170.53815392821326,1.0
0,1,0,0,1,1,0,33,142.2185242654759,1.0
0,1,1,0,1,12,0,27,98.68598584847004,12.0
0,1,0,0,1,1,0,33,253.24270362689185,1.0
1,1,0,0,1,1,1,28,20.490793841274236,1.0
1,1,1,0,0,12,0,28,6.100359409215372,11.0
1,0,0,0,1,6,0,29,217.1662182200959,6.0
0,1,1,1,1,6,0,29,389.265458919842,5.0
1,1,1,1,1,12,1,29,279.6858686683978,10.0
1,1,0,1,1,1,1,32,28.984669003016876,1.0
0,0,1,0,1,1,0,28,178.84582664927854,1.0
1,1,1,1,1,12,1,29,77.38762569669329,11.0
1,1,1,0,1,12,0,29,157.72784296761373,11.0
0,1,0,0,1,1,0,25,372.0599138682042,1.0
0,1,1,1,1,1,0,24,158.20895122566412,1.0
0,0,1,0,1,1,0,31,78.79411914470398,1.0
0,1,0,0,1,1,0,32,326.5204608218621,1.0
0,1,0,0,1,1,0,27,62.75503679447015,1.0
1,1,1,1,1,12,0,28,257.17638986147944,7.0
1,0,1,0,1,6,0,39,113.54725354679036,6.0
0,1,0,0,0,1,0,29,54.507029938959725,1.0
0,1,0,0,1,1,0,29,289.06548717511725,1.0
0,1,0,0,0,6,1,35,70.98492632767153,2.0
1,0,1,1,1,12,0,32,139.5405244493288,12.0
1,1,0,0,1,12,1,25,48.15528210964485,10.0
1,0,1,0,1,6,1,23,58.508100395424115,6.0
0,1,0,0,1,6,0,29,164.5550334294613,6.0
1,1,0,0,1,6,1,23,7.218641618811588,6.0
0,1,1,1,1,12,1,30,149.5027911942818,12.0
0,1,1,0,1,1,0,30,149.78420846913696,1.0
0,1,0,0,1,12,0,31,241.96891163676534,12.0
0,1,1,1,1,6,0,35,196.44036068570873,6.0
1,1,1,0,0,6,0,30,141.7583605448954,4.0
1,0,1,0,1,12,1,28,338.4193944823344,10.0
1,1,0,0,1,1,1,25,148.69051723231868,1.0
0,1,1,1,1,6,0,34,93.00243911739011,6.0
0,1,1,1,0,1,0,32,357.3479755233605,1.0
1,1,0,0,1,1,1,30,137.8353142916146,1.0
1,1,0,1,0,1,1,32,88.80894656248208,1.0
0,1,0,0,1,1,0,28,71.12360581122692,1.0
0,1,1,0,1,12,1,35,1.6620576406224499,11.0
0,1,0,0,1,1,1,26,277.8824879257915,1.0
0,1,1,1,1,1,1,25,4.597707235604858,1.0
0,0,0,0,1,1,0,26,117.85040173966614,1.0
1,1,1,0,1,12,0,28,3.97779462752672,11.0
0,1,1,1,1,1,1,35,161.8729406297085,1.0
1,1,1,1,1,1,0,30,123.29279270131657,1.0
0,1,1,1,1,1,0,29,91.7206794362429,1.0
0,1,0,0,1,1,0,23,19.92174778614195,1.0
0,1,1,0,1,1,1,33,204.66780241890407,1.0
1,1,1,1,1,6,1,28,117.22439003104677,6.0
1,1,1,0,1,12,0,36,85.13967923949508,11.0
1,1,1,0,1,6,0,29,181.0796461235801,5.0
0,1,1,0,1,12,0,31,249.70799335401654,11.0
0,1,0,0,1,1,0,33,131.7147704107877,1.0
0,1,1,1,1,12,1,34,264.99028831330315,12.0
0,1,1,0,1,12,1,32,306.9244776190667,9.0
0,0,0,0,1,1,0,26,136.56712942810822,1.0
1,0,1,1,1,6,1,25,135.4998502483,5.0
0,1,0,0,1,12,0,32,113.71406901112162,9.0
1,1,0,0,1,1,0,31,128.55666203765492,1.0
1,1,0,1,1,12,1,24,114.3182356721258,12.0
1,1,1,1,1,1,1,25,135.39317576088317,1.0
0,1,0,0,1,1,1,37,90.7907504820519,1.0
0,1,1,0,1,1,0,31,15.356372115950306,1.0
0,1,1,1,1,1,1,29,27.60340452938485,1.0
0,1,1,0,1,6,1,29,0.5563518929473474,4.0
0,1,0,0,1,1,0,28,80.89394773696569,1.0
1,1,0,0,1,1,1,31,329.2944207267402,1.0
0,0,0,0,1,1,0,29,30.55209068937352,1.0
0,0,1,0,1,1,0,33,11.437718334185805,1.0
1,0,0,0,1,1,0,31,290.5944729755333,1.0
1,1,1,1,1,1,1,31,221.55787433173316,1.0
1,1,0,0,1,1,1,28,7.614527692670634,1.0
0,1,0,0,1,6,0,31,89.61179662687452,4.0
1,1,0,0,1,1,0,32,20.323578042329626,1.0
0,1,1,0,1,6,0,26,7.9757579370968035,6.0
0,1,0,0,1,1,0,27,191.5141190094729,1.0
1,1,0,0,0,6,1,33,134.02239198408793,6.0
0,1,1,1,1,12,0,29,9.729374773487317,7.0
0,1,1,1,1,1,0,23,334.1403552836297,1.0
0,1,1,1,1,12,1,34,117.76351989578929,10.0
1,1,0,0,0,1,0,26,275.9489648075156,1.0
1,1,0,0,1,1,1,19,248.6871815066128,1.0
1,1,0,0,1,1,1,21,38.2828250929991,1.0
0,1,0,0,1,1,0,26,240.98086733969646,1.0
0,1,1,0,1,1,0,24,93.01588489934367,1.0
1,1,1,0,1,6,1,27,258.06707372801156,6.0
0,1,0,0,1,12,0,34,71.73921724864654,12.0
1,1,0,1,1,1,1,35,116.27690669125471,1.0
1,1,1,0,0,12,0,35,229.69352026616158,11.0
0,1,0,1,1,1,1,32,235.90993311622762,1.0
0,1,0,0,1,1,1,26,107.58965540196071,1.0
1,1,1,1,0,6,1,34,13.41430393330576,5.0
0,0,0,0,1,6,1,28,224.97525103701943,6.0
1,1,0,0,1,12,1,29,223.1080855739229,12.0
0,1,1,1,1,12,0,24,187.2240741304019,12.0
0,1,1,1,1,12,0,29,395.79624496462935,12.0
0,0,0,0,1,1,1,32,138.92092536156224,1.0
1,1,0,0,1,1,0,32,165.34432847633144,1.0
1,0,0,0,0,6,0,27,231.38892985189563,6.0
1,1,0,0,1,1,0,25,36.51434989442887,1.0
1,1,1,1,0,12,1,31,172.85576574598258,11.0
0,1,1,0,1,12,0,31,230.83881424910086,7.0
0,1,1,0,1,1,0,28,112.04563860638063,1.0
1,1,0,0,1,1,1,27,48.58370100036889,1.0
1,1,1,0,1,1,0,29,191.50704156458767,1.0
1,1,0,0,1,6,0,24,126.42023328618386,6.0
1,1,0,0,1,1,1,28,40.23551403714026,1.0
1,1,0,0,1,1,1,30,158.12558665735364,1.0
0,1,0,0,1,1,0,31,370.3376275824093,1.0
1,1,1,1,1,1,0,27,85.17277942615604,1.0
0,0,0,0,1,1,1,24,10.839809269140618,1.0
1,1,0,1,1,1,0,29,116.85253992357048,1.0
0,1,1,0,1,1,1,27,456.934348453927,1.0
0,1,0,0,1,6,0,29,183.09465895082337,5.0
1,1,0,0,1,1,0,28,250.30328733481792,1.0
0,1,0,0,1,1,0,31,173.11764370772758,1.0
1,1,0,0,1,6,0,34,123.29510632715152,6.0
1,1,1,1,1,1,1,27,219.1237269885666,1.0
1,1,0,0,1,6,1,30,158.97434430184367,6.0
1,0,0,0,1,6,0,32,67.1776697818153,6.0
1,1,0,1,0,1,0,33,67.76813679105629,1.0
0,1,0,0,1,1,1,26,3.326196494720108,1.0
0,1,0,0,1,1,0,33,278.20446137899864,1.0
0,1,0,0,1,1,0,28,120.4576306223407,1.0
0,1,1,1,1,6,1,32,130.71129949283198,6.0
0,1,1,0,1,6,0,26,238.04876527562283,6.0
1,1,0,1,1,6,1,29,3.3759530394664097,6.0
1,1,0,0,1,6,0,25,37.17063738760106,4.0
1,1,0,0,1,1,0,34,128.78766829544676,1.0
1,1,1,0,1,12,1,35,179.96936388560718,6.0
0,1,0,0,1,1,0,31,40.03494656254397,1.0
1,1,0,0,1,12,0,34,249.732456103274,12.0
0,1,1,1,1,12,1,32,300.32321176063294,12.0
1,1,1,1,1,12,1,38,306.62240921050864,11.0
0,0,1,0,1,1,1,27,41.04466457840515,1.0
0,1,1,0,1,1,1,23,17.082320645286465,1.0
0,1,0,0,1,12,1,30,332.36796744019506,12.0
1,1,1,1,1,12,1,25,218.38168485404896,12.0
1,1,1,1,1,6,1,25,235.71404499059543,6.0
0,1,1,0,1,12,0,27,288.3460000101255,12.0
0,1,1,1,1,12,1,29,205.4051842311145,9.0
1,1,0,0,1,1,0,22,107.71924985039051,1.0
0,1,0,0,1,6,0,31,190.69782943671848,6.0
1,1,0,0,1,12,1,29,112.26262987441908,12.0
0,0,1,0,1,6,0,33,181.0317045438541,5.0
1,0,0,0,1,1,1,28,69.49436914277292,1.0
0,1,0,0,1,6,0,30,59.33775336243094,6.0
1,1,0,0,1,1,1,28,55.52102746970382,1.0
0,0,0,0,1,1,1,32,8.116398782689338,1.0
1,1,0,1,1,1,1,32,54.527760434967576,1.0
1,1,0,0,1,12,0,32,216.11712673450717,9.0
0,1,1,0,1,1,0,27,189.09553337017482,1.0
0,1,1,0,1,6,0,27,144.34446888911242,5.0
1,1,0,0,1,1,1,21,161.93891207661312,1.0
0,0,1,0,1,6,0,31,98.02298138762418,6.0
1,1,1,0,1,12,0,31,217.68358620341743,11.0
1,1,1,0,1,12,0,24,218.59121783115017,12.0
1,1,0,0,0,1,1,32,102.43189432678837,1.0
0,1,0,0,1,6,0,32,309.66531955712645,6.0
1,1,1,1,1,6,1,30,160.52171726498838,3.0
1,1,0,1,1,12,1,31,261.6182690087565,12.0
0,1,0,0,1,6,1,28,19.83116327317348,6.0
1,0,0,0,0,1,0,29,166.15462540761283,1.0
0,1,1,0,0,6,0,34,48.94862603827736,6.0
1,1,1,0,0,6,0,25,47.47909110057165,6.0
1,0,0,0,1,1,0,29,72.35824341992172,1.0
1,1,1,0,1,6,1,31,56.345648813751076,6.0
0,1,0,0,1,1,0,30,158.0414565860001,1.0
1,1,0,0,1,6,1,26,202.99423198714769,6.0
0,1,1,0,1,6,1,32,85.52846086147285,6.0
1,1,0,1,0,6,0,30,280.2335373973516,6.0
1,1,0,0,1,1,1,24,27.5384845014262,1.0
1,1,1,1,1,1,1,30,140.69942160549994,1.0
1,0,0,1,1,1,0,24,81.86222227958594,1.0
0,1,1,0,1,1,0,22,28.96428571356256,1.0
1,1,1,1,1,1,1,34,198.826487678054,1.0
1,1,1,0,1,1,0,24,246.21683671920533,1.0
0,1,1,1,1,1,0,33,210.8922783522487,1.0
1,1,0,0,1,12,1,31,236.14121522372147,12.0
0,1,0,0,1,1,1,27,117.35485373808271,1.0
0,1,0,0,0,1,1,32,224.69864149299468,1.0
1,1,1,1,0,6,1,31,2.77011783812084,6.0
1,1,1,0,0,12,0,29,59.52092825670328,12.0
0,0,0,0,1,1,1,20,131.97896965443752,1.0
0,1,0,1,1,6,0,31,249.97248026007298,6.0
1,1,0,0,1,1,1,24,111.86047720148235,1.0
1,1,1,0,1,1,0,23,14.605922960010858,1.0
0,1,0,0,1,6,0,25,308.17095999603083,6.0
0,1,0,0,1,1,1,32,56.58841729124304,1.0
0,1,1,1,1,12,1,30,26.225388527307164,12.0
0,0,1,1,1,1,0,28,173.7852431868274,1.0
1,1,0,1,1,6,0,35,254.19000844449937,4.0
1,1,0,0,1,1,0,24,160.13418692065505,1.0
1,0,1,0,1,1,0,25,51.43173375652784,1.0
0,1,1,1,1,6,0,23,158.9932057701319,3.0
1,1,0,0,1,1,0,27,48.8979085448351,1.0
1,1,0,0,1,12,1,27,208.14077536264546,11.0
1,1,0,0,1,12,1,31,292.3328044005783,7.0
1,1,0,0,1,6,0,28,212.2993461584876,6.0
1,1,0,0,1,1,1,37,168.85097474664548,1.0
0,0,1,1,1,1,0,34,56.9541718209822,1.0
0,1,0,0,1,1,0,28,95.8220157416242,1.0
0,1,0,1,1,1,1,28,198.87496687356202,1.0
0,1,1,1,1,1,1,26,12.840916157244234,1.0
1,1,0,0,1,1,0,30,274.6404867663301,1.0
1,1,1,1,1,6,1,29,66.82697875595073,5.0
0,1,0,1,1,1,1,31,198.1039376158958,1.0
1,1,0,1,1,1,0,28,158.88473786549162,1.0
1,1,0,0,1,1,1,26,373.6256187921264,1.0
0,1,1,1,1,1,0,27,136.22135439241526,1.0
0,1,1,1,1,12,1,28,304.03119896024873,12.0
1,1,1,1,1,6,1,25,231.74602542950268,6.0
1,1,0,0,1,1,0,29,174.0560021915527,1.0
1,1,1,1,1,12,0,31,58.06564374274417,11.0
0,1,0,0,1,1,0,28,141.0080452563725,1.0
0,1,1,0,1,6,0,33,240.4188522533857,6.0
0,1,0,0,1,1,1,27,279.79201536969447,1.0
1,1,0,0,1,1,0,27,178.69571798069782,1.0
1,1,0,0,1,1,1,32,150.54036599715607,1.0
1,1,1,0,1,12,0,34,175.83230610899625,12.0
1,1,1,1,1,6,0,32,73.40649274920372,4.0
1,1,1,0,1,1,1,23,21.3937703139718,1.0
1,1,1,0,1,6,0,27,151.97167138942248,6.0
0,1,0,0,1,6,1,31,170.96960427802037,6.0
0,1,0,0,1,1,0,31,137.7564659176192,1.0
1,1,0,0,1,1,0,29,258.19163297882005,1.0
1,1,0,0,1,1,0,30,88.66670263139963,1.0
1,1,0,0,1,1,0,26,48.856369880486966,1.0
1,1,0,0,1,1,0,31,178.86372149319652,1.0
1,1,0,0,0,1,0,23,7.42637111461984,1.0
1,0,0,0,1,6,1,31,142.38257777303758,6.0
0,1,0,0,1,12,1,29,80.33245613899226,12.0
0,1,0,0,1,1,0,28,59.622619023210795,1.0
1,1,0,1,1,12,1,25,30.72661058116261,10.0
0,1,0,0,1,6,0,30,227.5300092686816,5.0
1,1,0,0,1,6,0,28,50.95514856673935,6.0
0,1,1,1,1,12,1,36,332.4981531636322,11.0
0,1,0,0,1,1,0,26,52.703593503270426,1.0
1,0,0,0,1,1,0,20,215.3844215616853,1.0
0,1,0,0,1,1,1,31,147.6679623946565,1.0
1,1,1,0,1,1,0,20,168.74393427071962,1.0
0,1,0,0,1,6,1,24,239.07098743899127,6.0
1,1,1,1,1,1,0,30,114.44443932615913,1.0
1,1,0,0,1,6,1,28,159.36695638393272,6.0
1,0,0,0,1,12,1,30,40.55296107684012,9.0
1,1,0,0,1,1,1,30,185.70169946432804,1.0
1,1,0,0,1,1,1,29,237.17325497964688,1.0
0,1,1,0,1,6,0,34,204.5852098911256,5.0
0,1,1,1,1,6,0,30,63.71971092561957,5.0
1,1,1,1,1,12,0,27,132.15725701185391,11.0
1,1,0,0,1,1,1,34,148.67049799741258,1.0
1,1,1,0,1,6,0,27,43.03495126924565,6.0
0,1,1,1,1,6,0,23,77.79550569458979,6.0
0,1,0,0,1,1,0,29,109.29331302970898,1.0
1,1,1,1,0,6,1,32,255.62297777561642,6.0
0,1,1,0,1,1,0,25,273.55412171392015,1.0
0,1,0,1,1,1,0,26,8.610059664342316,1.0
1,1,0,0,1,1,0,31,330.1422587753009,1.0
0,0,1,0,1,1,0,34,167.21559159197744,1.0
0,1,1,0,1,6,1,34,79.5952892287131,4.0
1,1,1,1,1,6,1,31,173.08672983966133,4.0
0,0,0,0,1,1,1,31,116.58834286995041,1.0
1,1,1,1,1,1,0,27,101.32567680479788,1.0
0,1,0,0,0,1,0,31,107.40921787455044,1.0
0,1,0,0,1,1,0,32,233.4713204910621,1.0
0,1,1,0,1,1,1,37,223.87660572937145,1.0
1,1,0,0,1,1,1,36,241.9611721445289,1.0
0,1,0,0,1,1,1,31,123.36155454828057,1.0
1,1,0,0,1,1,0,31,133.52513741804805,1.0
1,1,0,0,1,1,1,27,265.3401455495381,1.0
1,0,1,0,1,1,1,25,227.23940787284215,1.0
1,1,1,1,1,1,0,28,152.25655389025889,1.0
0,1,1,0,1,6,0,27,12.548074683569913,5.0
0,1,0,0,1,1,0,27,24.017573176233448,1.0
1,1,1,1,1,12,1,29,335.53914942457385,12.0
0,1,1,0,1,1,0,30,38.4787738726932,1.0
1,1,0,1,1,1,0,26,307.97404364982515,1.0
0,1,0,0,0,6,1,29,190.0156842420792,5.0
0,1,1,1,1,12,1,34,35.8935319500566,12.0
0,1,1,0,1,12,0,29,199.7576411377575,7.0
1,1,1,1,1,1,1,21,128.68126490028448,1.0
1,1,1,1,1,1,0,28,220.8034185531359,1.0
0,1,1,1,1,6,1,27,70.13059664985929,6.0
1,0,1,0,1,1,0,32,32.502052197854525,1.0
0,1,0,0,1,1,0,36,176.9748180218882,1.0
0,1,1,0,1,6,0,33,271.1148067576713,6.0
0,1,0,1,1,1,0,28,208.50283445331056,1.0
1,0,1,0,1,1,0,25,18.99341165133789,1.0
0,1,0,0,1,1,1,28,87.85369161957806,1.0
1,0,1,0,1,1,0,27,37.40169008933799,1.0
0,1,1,0,0,1,1,29,30.34285928795836,1.0
1,1,1,0,1,12,1,35,315.31739757978283,12.0
0,1,1,1,1,12,0,24,167.0188449881344,12.0
1,1,0,0,1,6,1,33,110.24388440018008,6.0
1,0,0,0,1,1,0,26,198.07218825659854,1.0
1,0,1,0,0,1,0,29,14.38391483216456,1.0
1,1,0,0,0,1,0,26,115.487560895544,1.0
0,1,0,0,1,1,1,29,5.711843027548937,1.0
0,0,0,0,1,1,0,29,110.36991748083321,1.0
1,1,1,1,1,12,1,22,155.0997383491998,10.0
1,0,0,0,1,1,0,25,90.99553463120589,1.0
0,1,1,1,1,6,0,29,7.934120034915836,6.0
0,1,0,0,1,1,0,28,222.0325888204388,1.0
0,1,1,0,1,12,1,31,27.04348862011929,9.0
1,0,0,0,1,1,0,24,303.0573360815322,1.0
0,0,1,0,1,1,0,23,8.739125272969844,1.0
0,1,1,0,1,1,0,30,99.81528914306357,1.0
1,1,1,0,1,12,1,26,307.7990623680968,9.0
1,1,1,1,1,6,1,30,34.826206682915235,6.0
0,0,1,1,0,6,0,32,279.3358720343191,6.0
0,1,0,0,1,12,1,33,57.11340672159839,12.0
0,1,0,0,1,1,0,26,9.838696134645561,1.0
1,1,1,1,1,1,0,36,121.26306804648077,1.0
0,1,0,0,1,1,0,24,146.96691493937215,1.0
0,1,1,1,1,12,1,34,206.81193749476967,11.0
1,1,1,1,1,12,1,31,167.10063665917255,12.0
1,0,0,0,1,1,0,30,126.77598249446464,1.0
1,1,0,1,1,1,0,28,129.97039965362546,1.0
1,0,1,0,1,1,0,28,144.79489261614418,1.0
0,1,1,1,1,1,0,27,260.702427160756,1.0
0,1,0,0,1,12,1,32,13.595078592070678,11.0
1,0,0,0,1,1,1,31,122.7914482464438,1.0
1,1,1,1,1,6,0,26,241.88595566137286,4.0
0,1,0,0,1,1,1,34,240.61665533621726,1.0
0,1,1,0,1,6,0,30,88.03503648567629,6.0
1,1,0,0,1,12,0,22,218.0931563503743,11.0
0,0,1,0,1,1,0,33,170.0214594738767,1.0
0,1,1,1,1,12,0,30,247.42657171142963,12.0
1,1,1,1,1,1,1,26,262.87834495800905,1.0
0,1,0,0,1,1,0,26,188.61850092413863,1.0
1,1,0,0,1,6,0,30,277.82567507145774,6.0
0,1,0,0,1,6,1,31,18.078239174568257,6.0
1,0,0,0,1,1,1,29,184.91921532760315,1.0
1,0,0,0,1,1,0,31,139.9297179285242,1.0
1,1,0,0,1,12,0,30,134.1235135821064,10.0
1,1,1,1,1,12,0,28,285.23044958643976,10.0
0,1,0,1,1,1,0,22,130.02521405490518,1.0
1,1,0,0,1,1,0,29,183.71504950845627,1.0
0,1,0,1,1,1,0,32,62.9376390793888,1.0
0,1,0,1,1,6,0,28,194.82739601118354,6.0
0,1,1,0,1,6,0,32,206.9091881483805,6.0
1,0,1,0,1,12,0,33,28.44684923649926,12.0
1,1,0,1,1,1,0,30,150.74344480217658,1.0
0,1,0,0,1,12,1,32,201.44765023338317,9.0
0,1,1,0,1,6,0,32,171.7221486826372,6.0
0,1,1,1,1,12,1,28,290.7814041757377,12.0
0,1,0,0,1,1,1,32,74.86938620242537,1.0
0,1,1,1,1,12,0,32,197.56983602315896,11.0
0,1,1,0,1,1,0,28,112.91717208461573,1.0
0,0,0,0,1,1,0,27,24.268931465502106,1.0
1,1,1,1,1,6,0,32,165.1602782842069,6.0
0,1,1,0,1,1,0,31,162.12885340705895,1.0
1,1,1,1,1,1,1,26,129.28011808301358,1.0
1,0,0,0,1,1,0,34,277.1702746017535,1.0
1,1,0,0,1,1,0,26,26.89758355405753,1.0
1,1,0,0,1,1,1,34,9.680631843912751,1.0
0,1,1,0,1,12,0,27,389.7929058498655,7.0
0,1,0,0,1,1,0,30,209.9387230814729,1.0
0,1,0,0,0,1,0,26,94.789885067726,1.0
1,1,1,0,1,1,1,29,23.769982831898872,1.0
0,1,0,0,1,1,0,31,100.75285254823277,1.0
1,1,1,1,1,12,1,31,16.43913770132474,3.0
0,0,0,0,1,1,0,27,49.935941993144034,1.0
0,1,1,1,1,12,0,34,93.3765321347363,10.0
0,1,1,1,1,1,0,26,145.0417653735306,1.0
0,1,0,0,0,1,1,31,29.95309380341395,1.0
0,1,1,0,1,6,0,32,228.04239686398626,6.0
0,0,0,0,1,1,0,30,18.16488197869712,1.0
1,1,0,0,1,1,0,31,207.216463566505,1.0
0,1,0,0,1,1,0,28,37.99053639617708,1.0
0,0,0,0,0,1,1,27,99.43365098066374,1.0
0,0,0,0,1,1,0,21,130.74054179983764,1.0
0,1,0,0,1,1,0,33,21.12653762739542,1.0
1,1,0,0,0,1,0,31,60.29206364289506,1.0
0,1,0,0,1,1,0,27,95.55927192608178,1.0
1,1,0,0,1,1,0,28,243.861884775908,1.0
0,1,1,1,1,6,1,32,179.48690141417907,6.0
1,1,1,1,1,12,1,33,184.72717135891992,11.0
0,0,1,0,1,1,1,33,6.382038200240418,1.0
1,1,0,0,1,1,1,31,79.96507462212523,1.0
1,0,0,0,1,1,0,24,139.2335525107305,1.0
0,1,1,1,1,12,0,32,75.51286727167692,12.0
1,1,0,0,1,1,1,26,156.5547580147368,1.0
0,1,1,1,1,1,1,23,1.3281813800655016,1.0
1,1,0,0,1,12,0,32,92.71593053767378,12.0
0,1,1,1,1,1,0,31,76.61709105317719,1.0
0,1,0,1,1,12,1,30,127.45347084896395,8.0
0,1,1,0,1,12,0,32,246.96252184310242,8.0
0,1,1,0,0,1,0,30,222.0735007409053,1.0
1,1,1,1,1,12,1,35,125.86379771015476,12.0
1,1,0,0,1,1,1,23,25.97245754284589,1.0
0,1,1,1,1,12,1,30,214.48618177888542,11.0
0,1,0,0,1,1,0,28,39.43250887853906,1.0
1,1,0,0,1,12,1,29,132.57744760548442,12.0
1,0,0,0,1,12,0,36,320.3768583495745,12.0
0,0,0,0,1,6,0,26,112.34830405864278,6.0
0,1,0,0,1,12,1,28,165.6262155111939,11.0
0,1,1,0,0,1,0,31,75.69890227944586,1.0
0,1,0,0,1,12,0,29,219.14467340030103,12.0
0,1,0,1,1,1,1,34,227.76602037109288,1.0
0,0,0,0,1,1,1,31,14.262319449634536,1.0
0,1,1,1,1,6,1,29,118.15591676803841,6.0
1,1,0,0,0,1,0,23,199.15539548949928,1.0
0,1,0,0,1,1,0,30,286.49500835040755,1.0
1,1,0,0,1,6,0,36,189.46771357238063,6.0
1,1,0,0,0,6,0,28,118.32968107258046,4.0
1,0,1,0,0,1,1,26,118.23210903570038,1.0
0,1,1,0,1,12,0,33,109.45212635263321,12.0
0,1,1,0,1,1,0,26,30.90982994419485,1.0
1,1,0,0,1,6,0,27,299.47307162060235,6.0
1,1,1,1,1,1,1,24,219.5607362864421,1.0
1,0,0,0,1,6,1,27,321.2818349235064,6.0
1,1,1,0,1,12,0,26,209.68439322462447,9.0
0,1,0,0,1,1,0,24,86.12772482686218,1.0
1,1,0,0,1,1,1,26,67.2610716788711,1.0
1,1,0,0,1,6,0,28,228.01204735731014,6.0
1,1,1,0,1,1,0,34,40.73025742343452,1.0
0,1,1,0,1,1,1,30,335.3537158611245,1.0
0,1,0,0,0,1,0,26,24.29140309654039,1.0
1,0,1,0,0,1,0,29,24.67079196226975,1.0
1,1,1,0,1,1,1,31,50.433753530000345,1.0
1,1,0,0,1,6,0,30,10.919044681072593,5.0
1,1,1,1,1,12,0,28,32.976387724547976,12.0
0,1,0,0,1,1,0,32,243.71337145740844,1.0
1,1,0,0,1,1,1,28,170.79842607265127,1.0
0,1,1,0,1,12,1,35,302.00443083954355,9.0
0,1,0,1,1,6,1,29,303.5104433244452,4.0
0,1,0,0,1,1,1,31,82.59996590249273,1.0
1,1,0,0,1,6,1,29,342.98703244810014,5.0
1,1,0,1,1,6,1,27,24.91618310265821,6.0
0,1,1,1,1,1,0,30,127.8591562494898,1.0
1,0,1,0,1,1,0,32,57.51539242101114,1.0
1,1,0,0,1,6,0,31,144.8415367648187,4.0
1,1,0,0,1,1,0,29,213.94692758823544,1.0
0,1,0,0,1,12,0,35,360.61857555630274,11.0
1,1,0,0,1,12,0,31,65.67592732009587,12.0
0,1,0,0,1,1,0,26,15.328376117378795,1.0
0,1,0,1,1,12,1,28,51.97827267892687,12.0
0,1,0,0,1,1,1,30,11.843242868032293,1.0
0,0,1,0,1,6,0,27,318.75691167898066,6.0
0,1,0,1,1,12,0,25,234.9427905395784,12.0
0,0,1,0,1,6,0,26,47.00423744234995,3.0
0,1,1,1,1,12,1,31,287.29705709291824,12.0
1,1,0,0,1,1,1,29,271.6048832197254,1.0
1,1,1,0,1,12,0,28,232.83945736615232,12.0
0,1,1,1,1,1,1,31,219.12254489991574,1.0
0,1,0,0,1,1,1,30,90.10934112285372,1.0
1,1,0,0,1,1,0,29,75.53808544327066,1.0
